github.com/Conight/go-googletrans	v0.3.0
github.com/KyleBanks/depth	v1.2.1
github.com/Masterminds/squirrel	v1.5.4
github.com/andybalholm/brotli	v1.2.1
github.com/ansrivas/fiberprometheus/v2	v2.17.0
github.com/beorn7/perks	v1.0.1
github.com/caarlos0/env/v11	v11.4.1
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/exaring/otelpgx	v0.11.1
github.com/gabriel-vasile/mimetype	v1.4.13
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.23.1
github.com/go-openapi/jsonreference	v0.21.6
github.com/go-openapi/spec	v0.22.5
github.com/go-openapi/swag/conv	v0.26.1
github.com/go-openapi/swag/jsonname	v0.26.1
github.com/go-openapi/swag/jsonutils	v0.26.1
github.com/go-openapi/swag/loading	v0.26.1
github.com/go-openapi/swag/stringutils	v0.26.1
github.com/go-openapi/swag/typeutils	v0.26.1
github.com/go-openapi/swag/yamlutils	v0.26.1
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.30.3
github.com/goccy/go-json	v0.10.6
github.com/gofiber/contrib/otelfiber/v2	v2.2.3
github.com/gofiber/fiber/v2	v2.52.14
github.com/gofiber/swagger	v1.1.1
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/google/uuid	v1.6.0
github.com/grpc-ecosystem/grpc-gateway/v2	v2.29.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/klauspost/compress	v1.18.6
github.com/lann/builder	v0.0.0-20180802200727-47ae307949d0
github.com/lann/ps	v0.0.0-20150810152359-62de8c46ede0
github.com/leodido/go-urn	v1.4.0
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-runewidth	v0.0.24
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/nats-io/nats.go	v1.52.0
github.com/nats-io/nkeys	v0.4.16
github.com/nats-io/nuid	v1.0.1
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.68.1
github.com/prometheus/procfs	v0.20.1
github.com/rabbitmq/amqp091-go	v1.12.0
github.com/rs/zerolog	v1.35.1
github.com/swaggo/files/v2	v2.0.2
github.com/swaggo/swag	v1.16.6
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fasthttp	v1.71.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib	v1.20.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.69.0
go.opentelemetry.io/otel	v1.44.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace	v1.44.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc	v1.44.0
go.opentelemetry.io/otel/metric	v1.44.0
go.opentelemetry.io/otel/sdk	v1.44.0
go.opentelemetry.io/otel/trace	v1.44.0
go.opentelemetry.io/proto/otlp	v1.10.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.54.0
golang.org/x/mod	v0.38.0
golang.org/x/net	v0.57.0
golang.org/x/sync	v0.22.0
golang.org/x/sys	v0.47.0
golang.org/x/text	v0.40.0
golang.org/x/tools	v0.48.0
google.golang.org/genproto/googleapis/api	v0.0.0-20260526163538-3dc84a4a5aaa
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260610212136-7ab31c22f7ad
google.golang.org/grpc	v1.82.1
google.golang.org/protobuf	v1.36.11
